fain_id,nf_name,pdf_name,rep_type,rep_date,url,download_record
43604,WASHINGTON SOLDIERS HOME,"WA Soldiers Home - Orting (GG, CMP) 9 29 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8806/enforcement letter/2017/WA Soldiers Home - Orting (GG, CMP) 9 29 17.pdf",Tue Jun  9 15:54:55 2020
43604,WASHINGTON SOLDIERS HOME,"Wa Soldiers Home Orting - 5 OOC, Failed post, Directed POC HX, D, Prior J, prior K, prior K ) 8 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8806/enforcement letter/2017/Wa Soldiers Home Orting - 5 OOC, Failed post, Directed POC HX, D, Prior J, prior K, prior K ) 8 17.pdf",Tue Jun  9 15:54:57 2020
43604,WASHINGTON SOLDIERS HOME,"Wa Soldiers Home Orting - 4 OOC Directed POC HX, D, Prior J, prior K, prior K 5 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/8806/enforcement letter/2017/Wa Soldiers Home Orting - 4 OOC Directed POC HX, D, Prior J, prior K, prior K 5 17.pdf",Tue Jun  9 15:54:58 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care of Mount Vernon (Hx D prior G) 4 1 20.pdf,Enforcement Letter,04/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2020/Life Care of Mount Vernon (Hx D prior G) 4 1 20.pdf,Tue Jun  9 15:55:07 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (GG, CMP, CF) 2 10 20.pdf",Enforcement Letter,02/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2020/Life Care of Mount Vernon (GG, CMP, CF) 2 10 20.pdf",Tue Jun  9 15:55:09 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon (3OOC G prior E prior D) 11 26 19.pdf,Enforcement Letter,12/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2019/Life Care Center of Mount Vernon (3OOC G prior E prior D) 11 26 19.pdf,Tue Jun  9 15:55:11 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon (Hx E prior D) 10 21 19.pdf,Enforcement Letter,11/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2019/Life Care Center of Mount Vernon (Hx E prior D) 10 21 19.pdf,Tue Jun  9 15:55:13 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care of Mount Vernon (Hx D prior D) 7 15 19.pdf,Enforcement Letter,07/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2019/Life Care of Mount Vernon (Hx D prior D) 7 15 19.pdf,Tue Jun  9 15:55:15 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (3OOC, Hx E, prior D, prior D) 7 24 19.pdf",Enforcement Letter,07/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2019/Life Care of Mount Vernon (3OOC, Hx E, prior D, prior D) 7 24 19.pdf",Tue Jun  9 15:55:18 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,Life Care Center of Mount Vernon (Hx D prior E) 5 22 19.pdf,Enforcement Letter,06/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2019/Life Care Center of Mount Vernon (Hx D prior E) 5 22 19.pdf,Tue Jun  9 15:55:20 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon ( Hx D, prior D) 11 19 18.pdf",Enforcement Letter,12/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2018/Life Care of Mount Vernon ( Hx D, prior D) 11 19 18.pdf",Tue Jun  9 15:55:22 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (G, CMP, CF) 2 21 18.pdf",Enforcement Letter,03/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2018/Life Care of Mount Vernon (G, CMP, CF) 2 21 18.pdf",Tue Jun  9 15:55:23 2020
43517,LIFE CARE CENTER OF MOUNT VERNON,"Life Care of Mount Vernon (Hx E, prior E) 11 1 17.pdf",Enforcement Letter,11/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1393/enforcement letter/2017/Life Care of Mount Vernon (Hx E, prior E) 11 1 17.pdf",Tue Jun  9 15:55:24 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,"Life Care of Skagit County (Past Non, G, CMP) 10 25 19.pdf",Enforcement Letter,11/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1388/enforcement letter/2019/Life Care of Skagit County (Past Non, G, CMP) 10 25 19.pdf",Tue Jun  9 15:55:41 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,Life Care of Skagit Valley (Hx D prior E) 6 27 18.pdf,Enforcement Letter,07/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1388/enforcement letter/2018/Life Care of Skagit Valley (Hx D prior E) 6 27 18.pdf,Tue Jun  9 15:55:43 2020
43512,LIFE CARE CENTER OF SKAGIT VALLEY,"Life Care of Skagit Valley (Hx GG, prior D, CMP, CF) 8 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1388/enforcement letter/2017/Life Care of Skagit Valley (Hx GG, prior D, CMP, CF) 8 17.pdf",Tue Jun  9 15:55:44 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (FP WAC, Prior G) 3 29 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1524/enforcement letter/2019/Mira Vista (FP WAC, Prior G) 3 29 19.pdf",Tue Jun  9 15:55:55 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (GG, CMP CF) 2 4 19.pdf",Enforcement Letter,02/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1524/enforcement letter/2019/Mira Vista (GG, CMP CF) 2 4 19.pdf",Tue Jun  9 15:55:57 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (K, SUB, CF, CMP) 3 30 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1524/enforcement letter/2018/Mira Vista (K, SUB, CF, CMP) 3 30 18.pdf",Tue Jun  9 15:55:59 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (GG, CMP, CF) 2 14 18.pdf",Enforcement Letter,02/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1524/enforcement letter/2018/Mira Vista (GG, CMP, CF) 2 14 18.pdf",Tue Jun  9 15:56:00 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista (GG, CMP, CF) 10 7 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1524/enforcement letter/2017/Mira Vista (GG, CMP, CF) 10 7 17.pdf",Tue Jun  9 15:56:01 2020
43719,MIRA VISTA CARE CENTER,"Mira Vista Care Center (G, CMP, CF) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1524/enforcement letter/2017/Mira Vista Care Center (G, CMP, CF) 7 17.pdf",Tue Jun  9 15:56:02 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care - Burlington (FP, D Prior G) 11 22 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1451/enforcement letter/2019/Prestige Care - Burlington (FP, D Prior G) 11 22 19.pdf",Tue Jun  9 15:56:14 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care - Burlington (G, DCH, CF, CMP) 10 1 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1451/enforcement letter/2019/Prestige Care - Burlington (G, DCH, CF, CMP) 10 1 19.pdf",Tue Jun  9 15:56:17 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care - Burlington (G, CMP, CF) 9 19 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1451/enforcement letter/2018/Prestige Care - Burlington (G, CMP, CF) 9 19 18.pdf",Tue Jun  9 15:56:19 2020
43571,PRESTIGE CARE & REHABILITATION - BURLINGTON,"Prestige Care and Rehab - Burlington (G, CMP, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1451/enforcement letter/2017/Prestige Care and Rehab - Burlington (G, CMP, CF) 6 17.pdf",Tue Jun  9 15:56:20 2020
46030,Soundview Rehabilitation and Health Care Inc,"Fidalgo (BIC, Cond remain) 10 11 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1590/enforcement letter/2019/Fidalgo (BIC, Cond remain) 10 11 19.pdf",Tue Jun  9 15:56:26 2020
46030,Soundview Rehabilitation and Health Care Inc,Fidalgo Care Center (Hx D prior F) 1 29 19.pdf,Enforcement Letter,02/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1590/enforcement letter/2019/Fidalgo Care Center (Hx D prior F) 1 29 19.pdf,Tue Jun  9 15:56:28 2020
46030,Soundview Rehabilitation and Health Care Inc,Fidalgo Care Center (Hx D prior G) 8 10 18.pdf,Enforcement Letter,08/2018,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1590/enforcement letter/2018/Fidalgo Care Center (Hx D prior G) 8 10 18.pdf,Tue Jun  9 15:56:30 2020
46030,Soundview Rehabilitation and Health Care Inc,"Fidalgo (GG, CMP, CF) 7 11 18.pdf",Enforcement Letter,07/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1590/enforcement letter/2018/Fidalgo (GG, CMP, CF) 7 11 18.pdf",Tue Jun  9 15:56:32 2020
46030,Soundview Rehabilitation and Health Care Inc,"Fidalgo Care Center (K, R, SUB, CMP, CF, SP) 11 22 17.pdf",Enforcement Letter,12/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1590/enforcement letter/2017/Fidalgo Care Center (K, R, SUB, CMP, CF, SP) 11 22 17.pdf",Tue Jun  9 15:56:34 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",Enforcement Letter,03/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2020/Aldercrest Health and Rehab (Hx DCH CF, E prior E) 3 17 20.pdf",Tue Jun  9 15:56:47 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2019/Aldercrest Health and Rehab Center (GG, CMP, CF) 8 15 19.pdf",Tue Jun  9 15:56:49 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest ( 2nd Hx GG, prior G, prior D) 5 2 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2019/Aldercrest ( 2nd Hx GG, prior G, prior D) 5 2 19.pdf",Tue Jun  9 15:56:52 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Hx GG, CMP, CF, prior D) 3 20 19.pdf",Enforcement Letter,04/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2019/Aldercrest (Hx GG, CMP, CF, prior D) 3 20 19.pdf",Tue Jun  9 15:56:54 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Failed Post, prior GG, CMP, CF) 7 19 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2018/Aldercrest (Failed Post, prior GG, CMP, CF) 7 19 18.pdf",Tue Jun  9 15:56:56 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health & Rehab (GG, CMP, CF) 7 19 18.pdf",Enforcement Letter,07/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2018/Aldercrest Health & Rehab (GG, CMP, CF) 7 19 18.pdf",Tue Jun  9 15:56:58 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Hx GG, CMP, CF, prior G, prior D) 6 15 18.pdf",Enforcement Letter,06/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2018/Aldercrest (Hx GG, CMP, CF, prior G, prior D) 6 15 18.pdf",Tue Jun  9 15:56:59 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (Hx GG, CMP, CF, prior D) 4 25 18.pdf",Enforcement Letter,05/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2018/Aldercrest (Hx GG, CMP, CF, prior D) 4 25 18.pdf",Tue Jun  9 15:57:02 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest Health (GG, CMP, CF) 1 17 18.pdf",Enforcement Letter,01/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2018/Aldercrest Health (GG, CMP, CF) 1 17 18.pdf",Tue Jun  9 15:57:03 2020
44691,Aldercrest Health & Rehabilitation Center,"Aldercrest (GG, CMP, CF) 8 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1557/enforcement letter/2017/Aldercrest (GG, CMP, CF) 8 17.pdf",Tue Jun  9 15:57:06 2020
43459,ARLINGTON HEALTH AND REHABILITATION,Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,Enforcement Letter,12/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1334/enforcement letter/2019/Arlington Health and Rehab (Hx D prior D) 12 9 19.pdf,Tue Jun  9 15:57:26 2020
43459,ARLINGTON HEALTH AND REHABILITATION,Arlington Health and Rehab (Hx D prior D) 2 21 19.pdf,Enforcement Letter,03/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1334/enforcement letter/2019/Arlington Health and Rehab (Hx D prior D) 2 21 19.pdf,Tue Jun  9 15:57:29 2020
43459,ARLINGTON HEALTH AND REHABILITATION,"Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",Enforcement Letter,12/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1334/enforcement letter/2018/Arlington Health and Rehab (G, CMP, CF) 11 26 18.pdf",Tue Jun  9 15:57:30 2020
43459,ARLINGTON HEALTH AND REHABILITATION,"Arlington Health and Rehab (Past Non J, CMP) 7 17.pdf",Enforcement Letter,07/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1334/enforcement letter/2017/Arlington Health and Rehab (Past Non J, CMP) 7 17.pdf",Tue Jun  9 15:57:31 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",Enforcement Letter,04/2020,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2020/Bethany at Pacific (G, CMP, CF) 4 21 20.pdf",Tue Jun  9 15:57:46 2020
43416,BETHANY AT PACIFIC,Bethany at Pacific (Hx D prior E) 2 12 20.pdf,Enforcement Letter,02/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2020/Bethany at Pacific (Hx D prior E) 2 12 20.pdf,Tue Jun  9 15:57:48 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (GG, CMP, CF) 8 5 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2019/Bethany at Pacific (GG, CMP, CF) 8 5 19.pdf",Tue Jun  9 15:57:50 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (Hx D OSFM F, Prior D) 6 10 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2019/Bethany at Pacific (Hx D OSFM F, Prior D) 6 10 19.pdf",Tue Jun  9 15:57:52 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (3OOC, D, prior D, prior OSFM F, prior D) 6 20 19.pdf",Enforcement Letter,06/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2019/Bethany at Pacific (3OOC, D, prior D, prior OSFM F, prior D) 6 20 19.pdf",Tue Jun  9 15:57:54 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (Failed post, prior G, CF) 5 1 19.pdf",Enforcement Letter,05/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2019/Bethany at Pacific (Failed post, prior G, CF) 5 1 19.pdf",Tue Jun  9 15:57:59 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (GG, CMP, CF) 3 6 19.pdf",Enforcement Letter,03/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2019/Bethany at Pacific (GG, CMP, CF) 3 6 19.pdf",Tue Jun  9 15:58:01 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (D, prior D) 8 10 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2018/Bethany at Pacific (D, prior D) 8 10 18.pdf",Tue Jun  9 15:58:03 2020
43416,BETHANY AT PACIFIC,"Bethany at Pacific (G, CMP, CF) 11 17 17.pdf",Enforcement Letter,12/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1290/enforcement letter/2017/Bethany at Pacific (G, CMP, CF) 11 17 17.pdf",Tue Jun  9 15:58:04 2020
43188,BETHANY AT SILVER LAKE,"Bethany at Silver Lake (GG, CMP CF) 1 23 19.pdf",Enforcement Letter,02/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1049/enforcement letter/2019/Bethany at Silver Lake (GG, CMP CF) 1 23 19.pdf",Tue Jun  9 15:58:15 2020
43188,BETHANY AT SILVER LAKE,"Bethany at Silver Lake (GG, CMP, CF) 5 18 18.pdf",Enforcement Letter,06/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1049/enforcement letter/2018/Bethany at Silver Lake (GG, CMP, CF) 5 18 18.pdf",Tue Jun  9 15:58:16 2020
43188,BETHANY AT SILVER LAKE,"Bethany at Silver Lake (IJ R, CMP, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1049/enforcement letter/2017/Bethany at Silver Lake (IJ R, CMP, CF) 6 17.pdf",Tue Jun  9 15:58:17 2020
43559,BOTHELL HEALTH CARE,"Bothell Health Care (G, CMP, CF) 9 19 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1439/enforcement letter/2019/Bothell Health Care (G, CMP, CF) 9 19 19.pdf",Tue Jun  9 15:58:27 2020
43559,BOTHELL HEALTH CARE,"Bothell Health Care (GG, CMP, CF) 7 24 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1439/enforcement letter/2018/Bothell Health Care (GG, CMP, CF) 7 24 18.pdf",Tue Jun  9 15:58:31 2020
43559,BOTHELL HEALTH CARE,"Bothell Health Care (G, CMP, CF) 10 2 17.pdf",Enforcement Letter,10/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1439/enforcement letter/2017/Bothell Health Care (G, CMP, CF) 10 2 17.pdf",Tue Jun  9 15:58:32 2020
43559,BOTHELL HEALTH CARE,"Bothell Health Care (GG, CMP, CF) 6 17.pdf",Enforcement Letter,06/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1439/enforcement letter/2017/Bothell Health Care (GG, CMP, CF) 6 17.pdf",Tue Jun  9 15:58:34 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab Center (failed post E prior D prior J, CMP, CF) 9 19 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2019/Delta Rehab Center (failed post E prior D prior J, CMP, CF) 9 19 19.pdf",Tue Jun  9 15:58:42 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehabilitation  (IJ, R, GG, SUB, CF) 7 26 19.pdf",Enforcement Letter,08/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2019/Delta Rehabilitation  (IJ, R, GG, SUB, CF) 7 26 19.pdf",Tue Jun  9 15:58:44 2020
42742,"DELTA REHABILITATION CENTER, INC",Delta Rehab (Hx D prior J) 8 12 19.pdf,Enforcement Letter,08/2019,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2019/Delta Rehab (Hx D prior J) 8 12 19.pdf,Tue Jun  9 15:58:46 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (Hx D prior G, CMP) 1 4 19.pdf",Enforcement Letter,01/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2019/Delta Rehab (Hx D prior G, CMP) 1 4 19.pdf",Tue Jun  9 15:58:48 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (GG, CMP, CF) 11 19 18.pdf",Enforcement Letter,12/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2018/Delta Rehab (GG, CMP, CF) 11 19 18.pdf",Tue Jun  9 15:58:50 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (D, CF) 9 17 18.pdf",Enforcement Letter,09/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2018/Delta Rehab (D, CF) 9 17 18.pdf",Tue Jun  9 15:58:51 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (Hx E, prior SUB K, CF) 8 13 18.pdf",Enforcement Letter,08/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2018/Delta Rehab (Hx E, prior SUB K, CF) 8 13 18.pdf",Tue Jun  9 15:58:53 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (IJ, R, SUB, CMP, CF) 6 14 18.pdf",Enforcement Letter,06/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2018/Delta Rehab (IJ, R, SUB, CMP, CF) 6 14 18.pdf",Tue Jun  9 15:58:56 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (GG, CMP, CF) 4 13 18.pdf",Enforcement Letter,04/2018,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2018/Delta Rehab (GG, CMP, CF) 4 13 18.pdf",Tue Jun  9 15:58:57 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab (K, SUB, CF, CMP) 8 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2017/Delta Rehab (K, SUB, CF, CMP) 8 17.pdf",Tue Jun  9 15:58:58 2020
42742,"DELTA REHABILITATION CENTER, INC","Delta Rehab Amended (K, SUB, CF, CMP) 9 17.pdf",Enforcement Letter,08/2017,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/545/enforcement letter/2017/Delta Rehab Amended (K, SUB, CF, CMP) 9 17.pdf",Tue Jun  9 15:58:59 2020
43654,EVERETT CENTER,Everett Center (Hx D prior E) 2 4 20.pdf,Enforcement Letter,02/2020,https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1505/enforcement letter/2020/Everett Center (Hx D prior E) 2 4 20.pdf,Tue Jun  9 15:59:12 2020
43654,EVERETT CENTER,"Everett Center (5OOC E prior D prior D prior G, prior D) 11 22 19.pdf",Enforcement Letter,12/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1505/enforcement letter/2019/Everett Center (5OOC E prior D prior D prior G, prior D) 11 22 19.pdf",Tue Jun  9 15:59:14 2020
43654,EVERETT CENTER,"Everett Center (Hx D prior D prior G, prior D) 10 30 19.pdf",Enforcement Letter,11/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1505/enforcement letter/2019/Everett Center (Hx D prior D prior G, prior D) 10 30 19.pdf",Tue Jun  9 15:59:16 2020
43654,EVERETT CENTER,"Everett Center (Hx D prior G, prior D) 10 2 19.pdf",Enforcement Letter,10/2019,"https://fortress.wa.gov/dshs/adsaapps/lookup/RCSForms/NF/1505/enforcement letter/2019/Everett Center (Hx D prior G, prior D) 10 2 19.pdf",Tue Jun  9 15:59:17 2020
