pdf_name,page,image_based,letter_dt,survey_dt,survey_type,vendor_num,fed_num,aem_num,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights,finding_code,finding_desc,wac_long,wac_short,subchp_num,subchp_name,section,section_desc,cmp_item,cmp_agg
"Paramount (FP, Prior IJ, N, SP, Hx prior GG) 11 8 19.pdf",2,FALSE,11/18/19,11/8/19,failed post revisit ,4115401,505511,WAPBGU,CONTINUED STOP PLACEMENT ON A LICENSE CONTINUED CONDITIONS ON A LICENSE,FALSE,TRUE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Paramount (FP, Prior IJ, N, SP, Hx prior GG) 11 8 19.pdf",3,FALSE,11/18/19,11/8/19,failed post revisit ,4115401,505511,WAPBGU,CONTINUED STOP PLACEMENT ON A LICENSE CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
"Paramount (FP, Prior IJ, N, SP, Hx prior GG) 11 8 19.pdf",4,FALSE,11/18/19,11/8/19,failed post revisit ,4115401,505511,WAPBGU,CONTINUED STOP PLACEMENT ON A LICENSE CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Paramount (FP, Prior IJ, N, SP, Hx prior GG) 11 8 19.pdf",5,FALSE,11/18/19,11/8/19,failed post revisit ,4115401,505511,WAPBGU,CONTINUED STOP PLACEMENT ON A LICENSE CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount (FP, Prior IJ, N, SP, Hx prior GG) 11 8 19.pdf",6,FALSE,11/18/19,11/8/19,failed post revisit ,4115401,505511,WAPBGU,CONTINUED STOP PLACEMENT ON A LICENSE CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount (GG, CMP, CF) 8 7 19.pdf",1,FALSE,8/19/19,8/7/19,complaint investigation ,4115401,505511,WAIL49,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Paramount (GG, CMP, CF) 8 7 19.pdf",2,FALSE,8/19/19,8/7/19,complaint investigation ,4115401,505511,WAIL49,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1500,
"Paramount (GG, CMP, CF) 8 7 19.pdf",3,FALSE,8/19/19,8/7/19,complaint investigation ,4115401,505511,WAIL49,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1500
"Paramount (GG, CMP, CF) 8 7 19.pdf",4,FALSE,8/19/19,8/7/19,complaint investigation ,4115401,505511,WAIL49,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount (GG, CMP, CF) 9 6 18.pdf",1,FALSE,9/19/18,9/6/18,complaint investigation ,4115401,505511,WA4PL6,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Paramount (GG, CMP, CF) 9 6 18.pdf",2,FALSE,9/19/18,9/6/18,complaint investigation ,4115401,505511,WA4PL6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Paramount (GG, CMP, CF) 9 6 18.pdf",3,FALSE,9/19/18,9/6/18,complaint investigation ,4115401,505511,WA4PL6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Paramount (GG, CMP, CF) 9 6 18.pdf",4,FALSE,9/19/18,9/6/18,complaint investigation ,4115401,505511,WA4PL6,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Paramount (Hx E prior D) 1 15 19.pdf,1,FALSE,1/28/19,1/15/19,unannounced complaint investigation ,4115401,505369,WAUGVM,,FALSE,TRUE,FALSE,FALSE,FALSE,E,a pattern of deficiencies that constitute no actual harm that is not immediate jeopardy,,,,,,,,
Paramount (Hx E prior D) 1 15 19.pdf,2,FALSE,1/28/19,1/15/19,unannounced complaint investigation ,4115401,505369,WAUGVM,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
Paramount (Hx E prior D) 1 15 19.pdf,3,FALSE,1/28/19,1/15/19,unannounced complaint investigation ,4115401,505369,WAUGVM,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Paramount (Hx E prior D) 1 15 19.pdf,4,FALSE,1/28/19,1/15/19,unannounced complaint investigation ,4115401,505369,WAUGVM,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount (Hx J, Cont Cond, SUB, CF, prior D) 4 23 18.pdf",1,FALSE,5/7/18,4/23/18,full standard health survey ,4115401,505511,WAGZ9W,IMPOSITION OF CIVIL FINES CONTINUED CONDITIONS ON A LICENSE,FALSE,TRUE,FALSE,FALSE,FALSE,J,isolated deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
"Paramount (Hx J, Cont Cond, SUB, CF, prior D) 4 23 18.pdf",2,FALSE,5/7/18,4/23/18,full standard health survey ,4115401,505511,WAGZ9W,IMPOSITION OF CIVIL FINES CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,
"Paramount (Hx J, Cont Cond, SUB, CF, prior D) 4 23 18.pdf",3,FALSE,5/7/18,4/23/18,full standard health survey ,4115401,505511,WAGZ9W,IMPOSITION OF CIVIL FINES CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,3000,
"Paramount (Hx J, Cont Cond, SUB, CF, prior D) 4 23 18.pdf",4,FALSE,5/7/18,4/23/18,full standard health survey ,4115401,505511,WAGZ9W,IMPOSITION OF CIVIL FINES CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,3000
"Paramount (Hx J, Cont Cond, SUB, CF, prior D) 4 23 18.pdf",5,FALSE,5/7/18,4/23/18,full standard health survey ,4115401,505511,WAGZ9W,IMPOSITION OF CIVIL FINES CONTINUED CONDITIONS ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount (Temp Manager, GG, CMP, SP) 9 24 19.pdf",1,FALSE,10/8/19,9/24/19,"full standard health your facility to determine compliance with state licensing requirements and federal requirements for nursing homes participating in the medicare and/or medicaid programs.   the washington state patrol, office of the state fire marshal (osfm) completed a life safety code (lsc) survey ",4115401,505511,WAPBGU,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Paramount (Temp Manager, GG, CMP, SP) 9 24 19.pdf",2,FALSE,10/8/19,9/24/19,"full standard health your facility to determine compliance with state licensing requirements and federal requirements for nursing homes participating in the medicare and/or medicaid programs.   the washington state patrol, office of the state fire marshal (osfm) completed a life safety code (lsc) survey ",4115401,505511,WAPBGU,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
"Paramount (Temp Manager, GG, CMP, SP) 9 24 19.pdf",3,FALSE,10/8/19,9/24/19,"full standard health your facility to determine compliance with state licensing requirements and federal requirements for nursing homes participating in the medicare and/or medicaid programs.   the washington state patrol, office of the state fire marshal (osfm) completed a life safety code (lsc) survey ",4115401,505511,WAPBGU,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Paramount (Temp Manager, GG, CMP, SP) 9 24 19.pdf",4,FALSE,10/8/19,9/24/19,"full standard health your facility to determine compliance with state licensing requirements and federal requirements for nursing homes participating in the medicare and/or medicaid programs.   the washington state patrol, office of the state fire marshal (osfm) completed a life safety code (lsc) survey ",4115401,505511,WAPBGU,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount (Temp Manager, GG, CMP, SP) 9 24 19.pdf",5,FALSE,10/8/19,9/24/19,"full standard health your facility to determine compliance with state licensing requirements and federal requirements for nursing homes participating in the medicare and/or medicaid programs.   the washington state patrol, office of the state fire marshal (osfm) completed a life safety code (lsc) survey ",4115401,505511,WAPBGU,IMPOSITION OF A STOP PLACEMENT ON A LICENSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Paramount Nursing (GG, CMP, CF) 4 5 19.pdf",1,FALSE,4/19/19,4/5/19,full standard health survey and complaint investigation ,4115401,505511,WA44F8,,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Paramount Nursing (GG, CMP, CF) 4 5 19.pdf",2,FALSE,4/19/19,4/5/19,full standard health survey and complaint investigation ,4115401,505511,WA44F8,,FALSE,FALSE,TRUE,TRUE,FALSE,,,388-97-1060(3)(b),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Paramount Nursing (GG, CMP, CF) 4 5 19.pdf",3,FALSE,4/19/19,4/5/19,full standard health survey and complaint investigation ,4115401,505511,WA44F8,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Paramount Nursing (GG, CMP, CF) 4 5 19.pdf",4,FALSE,4/19/19,4/5/19,full standard health survey and complaint investigation ,4115401,505511,WA44F8,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Paramount Nursing (GG, CMP, CF) 4 5 19.pdf",5,FALSE,4/19/19,4/5/19,full standard health survey and complaint investigation ,4115401,505511,WA44F8,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Paramount Nursing and Rehab (Hx D prior GG) 8 19 19.pdf,1,FALSE,8/26/19,8/19/19,unannounced complaint investigation ,4115401,505511,WAIL49,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Paramount Nursing and Rehab (Hx D prior GG) 8 19 19.pdf,2,FALSE,8/26/19,8/19/19,unannounced complaint investigation ,4115401,505511,WAIL49,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
Paramount Nursing and Rehab (Hx D prior GG) 8 19 19.pdf,3,FALSE,8/26/19,8/19/19,unannounced complaint investigation ,4115401,505511,WAIL49,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Paramount Nursing and Rehab (Hx D prior GG) 8 19 19.pdf,4,FALSE,8/26/19,8/19/19,unannounced complaint investigation ,4115401,505511,WAIL49,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Paramount Rehab and Nursing (Special Focus Facility) 6 17.pdf,1,FALSE,6/14/17,,,4115401,505511,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Paramount Rehab and Nursing (Special Focus Facility) 6 17.pdf,2,FALSE,6/14/17,,,4115401,505511,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Paramount Rehab and Nursing (Special Focus Facility) 6 17.pdf,3,FALSE,6/14/17,,,4115401,505511,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Park Manor Rehab (G, CMP, CF) 6 17.pdf",1,FALSE,6/6/17,5/26/17,unannounced abbreviated survey ,4114761,505074,WA32LD,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Park Manor Rehab (G, CMP, CF) 6 17.pdf",2,FALSE,6/6/17,5/26/17,unannounced abbreviated survey ,4114761,505074,WA32LD,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Park Manor Rehab (G, CMP, CF) 6 17.pdf",3,FALSE,6/6/17,5/26/17,unannounced abbreviated survey ,4114761,505074,WA32LD,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Park Manor Rehab (G, CMP, CF) 6 17.pdf",4,FALSE,6/6/17,5/26/17,unannounced abbreviated survey ,4114761,505074,WA32LD,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Park Manor Rehab (G, CMP, CF) 6 17.pdf",5,FALSE,6/6/17,5/26/17,unannounced abbreviated survey ,4114761,505074,WA32LD,IMPOSITION OF A CIVIL FINE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Park Rose (Hx D prior D) 4 16 19.pdf,1,FALSE,4/29/19,4/16/19,unannounced complaint investigation ,4114245,505239,WAKBMT,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Park Rose (Hx D prior D) 4 16 19.pdf,2,FALSE,4/29/19,4/16/19,unannounced complaint investigation ,4114245,505239,WAKBMT,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,,
Park Rose (Hx D prior D) 4 16 19.pdf,3,FALSE,4/29/19,4/16/19,unannounced complaint investigation ,4114245,505239,WAKBMT,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
Park Rose (Hx D prior D) 4 16 19.pdf,4,FALSE,4/29/19,4/16/19,unannounced complaint investigation ,4114245,505239,WAKBMT,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Park Rose (IJ, R, SUB, CMP, CF) 8 17.pdf",1,FALSE,8/1/17,7/19/17,full standard health survey and extended survey ,4114245,505239,WA0QSC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,J,isolated deficiencies constituting immediate jeopardy to resident health and safety,,,,,,,,
"Park Rose (IJ, R, SUB, CMP, CF) 8 17.pdf",2,FALSE,8/1/17,7/19/17,full standard health survey and extended survey ,4114245,505239,WA0QSC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,
"Park Rose (IJ, R, SUB, CMP, CF) 8 17.pdf",3,FALSE,8/1/17,7/19/17,full standard health survey and extended survey ,4114245,505239,WA0QSC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,3000,
"Park Rose (IJ, R, SUB, CMP, CF) 8 17.pdf",4,FALSE,8/1/17,7/19/17,full standard health survey and extended survey ,4114245,505239,WA0QSC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,3000
"Park Rose (IJ, R, SUB, CMP, CF) 8 17.pdf",5,FALSE,8/1/17,7/19/17,full standard health survey and extended survey ,4114245,505239,WA0QSC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Park Rose Care Center (HX E prior OSFM F) 8 23 18.pdf,1,FALSE,9/5/18,8/23/18,unannounced full standard health survey and complaint investigation ,4114245,505239,WAD7DY,,FALSE,TRUE,FALSE,FALSE,FALSE,F,widespread deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Park Rose Care Center (HX E prior OSFM F) 8 23 18.pdf,2,FALSE,9/5/18,8/23/18,unannounced full standard health survey and complaint investigation ,4114245,505239,WAD7DY,,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,,,
Park Rose Care Center (HX E prior OSFM F) 8 23 18.pdf,3,FALSE,9/5/18,8/23/18,unannounced full standard health survey and complaint investigation ,4114245,505239,WAD7DY,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
Park Rose Care Center (HX E prior OSFM F) 8 23 18.pdf,4,FALSE,9/5/18,8/23/18,unannounced full standard health survey and complaint investigation ,4114245,505239,WAD7DY,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",1,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",2,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-0640(6)(c),388-97-0640,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Resident Rights,Prevention of abuse.,500,
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",3,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-0640(6)(a)(b),388-97-0640,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Resident Rights,Prevention of abuse.,500,
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",3,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,500,
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",3,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,500,
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",4,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,2000
"Park Shore (FP, Hx prior G, cmp, CF) 9 20 2018.pdf",5,FALSE,10/2/18,9/20/18,failed post ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Park Shore (G, CMP, CF) 7 2 18.pdf",1,FALSE,7/16/18,7/2/18,unannounced complaint investigation ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Park Shore (G, CMP, CF) 7 2 18.pdf",2,FALSE,7/16/18,7/2/18,unannounced complaint investigation ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Park Shore (G, CMP, CF) 7 2 18.pdf",3,FALSE,7/16/18,7/2/18,unannounced complaint investigation ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Park Shore (G, CMP, CF) 7 2 18.pdf",4,FALSE,7/16/18,7/2/18,unannounced complaint investigation ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Park Shore (G, CMP, CF) 7 2 18.pdf",5,FALSE,7/16/18,7/2/18,unannounced complaint investigation ,4111670,505288,WABM3X,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Park Shore (GG, CMP, CF) 2 15 19.pdf",1,FALSE,3/4/19,2/15/19,unannounced complaint investigation ,4111670,505493,WAGQEC,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Park Shore (GG, CMP, CF) 2 15 19.pdf",2,FALSE,3/4/19,2/15/19,unannounced complaint investigation ,4111670,505493,WAGQEC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,TRUE,TRUE,,,388-97-1060(3)(g),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,1000,
"Park Shore (GG, CMP, CF) 2 15 19.pdf",3,FALSE,3/4/19,2/15/19,unannounced complaint investigation ,4111670,505493,WAGQEC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Park Shore (GG, CMP, CF) 2 15 19.pdf",4,FALSE,3/4/19,2/15/19,unannounced complaint investigation ,4111670,505493,WAGQEC,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Park West Care Center (G, CMP, CF) 8 23 18.pdf",1,FALSE,9/7/18,8/23/18,unannounced complaint investigation ,4115801,505270,WAGHF5,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Park West Care Center (G, CMP, CF) 8 23 18.pdf",2,FALSE,9/7/18,8/23/18,unannounced complaint investigation ,4115801,505270,WAGHF5,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-0640(1),388-97-0640,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Resident Rights,Prevention of abuse.,500,
"Park West Care Center (G, CMP, CF) 8 23 18.pdf",3,FALSE,9/7/18,8/23/18,unannounced complaint investigation ,4115801,505270,WAGHF5,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,
"Park West Care Center (G, CMP, CF) 8 23 18.pdf",4,FALSE,9/7/18,8/23/18,unannounced complaint investigation ,4115801,505270,WAGHF5,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,500
Park West Care Center (Hx D prior D) 8 2 19.pdf,1,FALSE,8/14/19,8/2/19,full standard health survey and complaint investigation ,4115801,505270,WACL22,,FALSE,TRUE,FALSE,FALSE,FALSE,D,isolated deficiencies that constitute no actual harm with potential for more than minimal harm that is not immediate jeopardy,,,,,,,,
Park West Care Center (Hx D prior D) 8 2 19.pdf,2,FALSE,8/14/19,8/2/19,full standard health survey and complaint investigation ,4115801,505270,WACL22,,FALSE,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,
Park West Care Center (Hx D prior D) 8 2 19.pdf,3,FALSE,8/14/19,8/2/19,full standard health survey and complaint investigation ,4115801,505270,WACL22,,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,
Park West Care Center (Hx D prior D) 8 2 19.pdf,4,FALSE,8/14/19,8/2/19,full standard health survey and complaint investigation ,4115801,505270,WACL22,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Prestige - Camas (G, CMP, CF) 2 28 18.pdf",1,FALSE,3/12/18,2/28/18,unannounced full standard health survey and complaint investigation ,4114500,505273,WAGLQX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,TRUE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Prestige - Camas (G, CMP, CF) 2 28 18.pdf",2,FALSE,3/12/18,2/28/18,unannounced full standard health survey and complaint investigation ,4114500,505273,WAGLQX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,
"Prestige - Camas (G, CMP, CF) 2 28 18.pdf",3,FALSE,3/12/18,2/28/18,unannounced full standard health survey and complaint investigation ,4114500,505273,WAGLQX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-2100(1),388-97-2100,SUBCHAPTER II,PHYSICAL ENVIRONMENT,General,Maintenance and repair.,1000,
"Prestige - Camas (G, CMP, CF) 2 28 18.pdf",4,FALSE,3/12/18,2/28/18,unannounced full standard health survey and complaint investigation ,4114500,505273,WAGLQX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,1000
"Prestige - Camas (G, CMP, CF) 2 28 18.pdf",5,FALSE,3/12/18,2/28/18,unannounced full standard health survey and complaint investigation ,4114500,505273,WAGLQX,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,
"Prestige - Centralia (GG, CMP, CF) 3 17.pdf",1,FALSE,3/15/17,2/28/17,full standard health ,4114696,505373,WAK6U2,IMPOSITION OF CIVIL FINES,TRUE,FALSE,FALSE,FALSE,FALSE,G,isolated deficiencies that constitute actual harm that is not immediate jeopardy,,,,,,,,
"Prestige - Centralia (GG, CMP, CF) 3 17.pdf",2,FALSE,3/15/17,2/28/17,full standard health ,4114696,505373,WAK6U2,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(1),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,3000,
"Prestige - Centralia (GG, CMP, CF) 3 17.pdf",2,FALSE,3/15/17,2/28/17,full standard health ,4114696,505373,WAK6U2,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,TRUE,FALSE,,,388-97-1060(2)(c),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,3000,
"Prestige - Centralia (GG, CMP, CF) 3 17.pdf",3,FALSE,3/15/17,2/28/17,full standard health ,4114696,505373,WAK6U2,IMPOSITION OF CIVIL FINES,FALSE,FALSE,FALSE,FALSE,TRUE,,,388-97-1060(3)(h),388-97-1060,SUBCHAPTER I,"RESIDENT RIGHTS, CARE AND RELATED SERVICES",Quality of Care,Quality of care.,3000,
