pdf_name,manual_cms_number,facility_name,letter_dt,survey_dt,survey_type,wac_short,wac_long,section,cmp_item,cmp_agg,finding_code,action,fed_enforcement,nc_hist,epoc,state_rem,appeal_rights
Renton Nursing and Rehab (WAC Hx E prior D) 1 24 18.pdf,505280,RENTON NURSING AND REHABILITATION CENTER,2018-02-07,2018-01-24,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Richland Rehab (D prior D, CMP) 10 18 17.pdf",505514,RICHLAND REHABILITATION CENTER,2017-10-27,2017-10-18,complaint investigation ,,,,,,D,,False,True,False,False,False
"Richland Rehab (D prior D, CMP) 10 18 17.pdf",505514,RICHLAND REHABILITATION CENTER,2017-10-27,2017-10-18,complaint investigation ,,,,,,,,False,False,True,True,False
"Richland Rehab (D prior D, CMP) 10 18 17.pdf",505514,RICHLAND REHABILITATION CENTER,2017-10-27,2017-10-18,complaint investigation ,,,,,,,,False,False,False,False,True
"Richland Rehab (D prior D, CMP) 10 18 17.pdf",505514,RICHLAND REHABILITATION CENTER,2017-10-27,2017-10-18,complaint investigation ,,,,,,,,False,False,False,False,False
"Richland Rehab (G, CMP, CF) 6 27 19.pdf",505514,RICHLAND REHABILITATION CENTER,2019-07-10,2019-06-27,full standard health survey and complaint investigation ,,,,,,G,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Richland Rehab (G, CMP, CF) 6 27 19.pdf",505514,RICHLAND REHABILITATION CENTER,2019-07-10,2019-06-27,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,False
"Richland Rehab (G, CMP, CF) 6 27 19.pdf",505514,RICHLAND REHABILITATION CENTER,2019-07-10,2019-06-27,full standard health survey and complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,True
"Richland Rehab (G, CMP, CF) 6 27 19.pdf",505514,RICHLAND REHABILITATION CENTER,2019-07-10,2019-06-27,full standard health survey and complaint investigation ,,,,,1000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Richland Rehab (G, CMP, CF) 6 27 19.pdf",505514,RICHLAND REHABILITATION CENTER,2019-07-10,2019-06-27,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Richmond Beach rehab (GG, CMP, CF) 4 17.pdf",505488,RICHMOND BEACH REHAB,2017-04-14,2017-04-07,complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Richmond Beach rehab (GG, CMP, CF) 4 17.pdf",505488,RICHMOND BEACH REHAB,2017-04-14,2017-04-07,complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,2000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Richmond Beach rehab (GG, CMP, CF) 4 17.pdf",505488,RICHMOND BEACH REHAB,2017-04-14,2017-04-07,complaint investigation ,,,,,2000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach rehab (GG, CMP, CF) 4 17.pdf",505488,RICHMOND BEACH REHAB,2017-04-14,2017-04-07,complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach Rehab (GG, CMP, CF) 5 17.pdf",505488,RICHMOND BEACH REHAB,2017-05-25,,,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Richmond Beach Rehab (GG, CMP, CF) 5 17.pdf",505488,RICHMOND BEACH REHAB,2017-05-25,,,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Richmond Beach Rehab (GG, CMP, CF) 5 17.pdf",505488,RICHMOND BEACH REHAB,2017-05-25,,,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach Rehab (GG, CMP, CF) 5 17.pdf",505488,RICHMOND BEACH REHAB,2017-05-25,,,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",505488,RICHMOND BEACH REHAB,2019-06-06,2019-05-23,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",505488,RICHMOND BEACH REHAB,2019-06-06,2019-05-23,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",505488,RICHMOND BEACH REHAB,2019-06-06,2019-05-23,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",505488,RICHMOND BEACH REHAB,2019-06-06,2019-05-23,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(c),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",505488,RICHMOND BEACH REHAB,2019-06-06,2019-05-23,unannounced complaint investigation ,,,,,3000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach Rehab (GG, CMP, CF) 5 23 19.pdf",505488,RICHMOND BEACH REHAB,2019-06-06,2019-05-23,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Richmond Beach Rehab (Hx D prior F) 8 17.pdf,505488,RICHMOND BEACH REHAB,2017-08-14,2017-08-02,complaint investigation ,,,,,,D,,False,True,False,False,False
Richmond Beach Rehab (Hx D prior F) 8 17.pdf,505488,RICHMOND BEACH REHAB,2017-08-14,2017-08-02,complaint investigation ,,,,,,,,False,False,True,True,False
Richmond Beach Rehab (Hx D prior F) 8 17.pdf,505488,RICHMOND BEACH REHAB,2017-08-14,2017-08-02,complaint investigation ,,,,,,,,False,False,False,False,True
Richmond Beach Rehab (Hx D prior F) 8 17.pdf,505488,RICHMOND BEACH REHAB,2017-08-14,2017-08-02,complaint investigation ,,,,,,,,False,False,False,False,False
Richmond Beach Rehab (Hx E prior D) 12 11 17.pdf,505488,RICHMOND BEACH REHAB,2017-12-15,2017-12-12,complaint investigation ,,,,,,E,,False,True,False,False,False
Richmond Beach Rehab (Hx E prior D) 12 11 17.pdf,505488,RICHMOND BEACH REHAB,2017-12-15,2017-12-12,complaint investigation ,,,,,,,,False,False,True,True,False
Richmond Beach Rehab (Hx E prior D) 12 11 17.pdf,505488,RICHMOND BEACH REHAB,2017-12-15,2017-12-12,complaint investigation ,,,,,,,,False,False,False,False,True
Richmond Beach Rehab (Hx E prior D) 12 11 17.pdf,505488,RICHMOND BEACH REHAB,2017-12-15,2017-12-12,complaint investigation ,,,,,,,,False,False,False,False,False
"Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",505488,RICHMOND BEACH REHAB,2019-11-21,2019-11-08,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",505488,RICHMOND BEACH REHAB,2019-11-21,2019-11-08,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",505488,RICHMOND BEACH REHAB,2019-11-21,2019-11-08,unannounced complaint investigation ,388-97-0860,388-97-0860(2),Quality of Life,1500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",505488,RICHMOND BEACH REHAB,2019-11-21,2019-11-08,unannounced complaint investigation ,,,,,1500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach Rehab (Hx G , CF, CMP, prior E) 11 8 19.pdf",505488,RICHMOND BEACH REHAB,2019-11-21,2019-11-08,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Richmond Beach Rehab (IJ R, SUB, CMP, CF) 1 24 18.pdf",505488,RICHMOND BEACH REHAB,2018-02-06,2018-01-24,unannounced abbreviated with partial extended survey ,,,,,,K,IMPOSITION OF A CIVIL FINE,False,False,True,False,False
"Richmond Beach Rehab (IJ R, SUB, CMP, CF) 1 24 18.pdf",505488,RICHMOND BEACH REHAB,2018-02-06,2018-01-24,unannounced abbreviated with partial extended survey ,,,,,,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Richmond Beach Rehab (IJ R, SUB, CMP, CF) 1 24 18.pdf",505488,RICHMOND BEACH REHAB,2018-02-06,2018-01-24,unannounced abbreviated with partial extended survey ,388-97-1060,388-97-1060(3)(g),Quality of Care,3000.0,,,IMPOSITION OF A CIVIL FINE,False,False,False,True,True
"Richmond Beach Rehab (IJ R, SUB, CMP, CF) 1 24 18.pdf",505488,RICHMOND BEACH REHAB,2018-02-06,2018-01-24,unannounced abbreviated with partial extended survey ,,,,,3000.0,,IMPOSITION OF A CIVIL FINE,False,False,False,False,False
"Riverside (GG, CMP, CF) 2 7 18.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2018-02-22,2018-02-07,unannounced abbreviated complaint survey ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Riverside (GG, CMP, CF) 2 7 18.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2018-02-22,2018-02-07,unannounced abbreviated complaint survey ,388-97-0640,388-97-0640(1),Resident Rights,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,True,True,True
"Riverside (GG, CMP, CF) 2 7 18.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2018-02-22,2018-02-07,unannounced abbreviated complaint survey ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Riverside (GG, CMP, CF) 2 7 18.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2018-02-22,2018-02-07,unannounced abbreviated complaint survey ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Riverside (GG, CMP, CF) 4 17.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2017-04-07,2017-03-24,full standard health survey ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Riverside (GG, CMP, CF) 4 17.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2017-04-07,2017-03-24,full standard health survey ,388-97-0860,388-97-0860(1)(a),Quality of Life,500.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Riverside (GG, CMP, CF) 4 17.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2017-04-07,2017-03-24,full standard health survey ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Riverside (GG, CMP, CF) 4 17.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2017-04-07,2017-03-24,full standard health survey ,,,,,500.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Riverside Nursing (Hx F prior D) 3 13 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-03-27,2019-03-13,full standard health survey ,,,,,,F,,False,True,False,False,False
Riverside Nursing (Hx F prior D) 3 13 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-03-27,2019-03-13,full standard health survey ,,,,,,,,False,False,True,True,False
Riverside Nursing (Hx F prior D) 3 13 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-03-27,2019-03-13,full standard health survey ,,,,,,,,False,False,False,False,True
Riverside Nursing (Hx F prior D) 3 13 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-03-27,2019-03-13,full standard health survey ,,,,,,,,False,False,False,False,False
Riverside Nursing and Rehab (Hx D prior D) 7 2 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-07-16,2019-07-02,unannounced complaint investigation ,,,,,,D,,False,True,False,False,False
Riverside Nursing and Rehab (Hx D prior D) 7 2 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-07-16,2019-07-02,unannounced complaint investigation ,,,,,,,,False,False,True,True,False
Riverside Nursing and Rehab (Hx D prior D) 7 2 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-07-16,2019-07-02,unannounced complaint investigation ,,,,,,,,False,False,False,False,True
Riverside Nursing and Rehab (Hx D prior D) 7 2 19.pdf,505358,RIVERSIDE NURSING & REHAB CTR,2019-07-16,2019-07-02,unannounced complaint investigation ,,,,,,,,False,False,False,False,False
"Riverside Nursing and rehab (Hx IJ, R, Cont Sp, CF, CMP, prior D) 1 13 20.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2020-01-27,2020-01-13,full standard health survey and complaint investigation ,,,,,,L,IMPOSITION OF A CIVIL FINE CONTUINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,False
"Riverside Nursing and rehab (Hx IJ, R, Cont Sp, CF, CMP, prior D) 1 13 20.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2020-01-27,2020-01-13,full standard health survey and complaint investigation ,,,,,,D,IMPOSITION OF A CIVIL FINE CONTUINUED STOP PLACEMENT ON A LICENSE,False,True,True,False,False
"Riverside Nursing and rehab (Hx IJ, R, Cont Sp, CF, CMP, prior D) 1 13 20.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2020-01-27,2020-01-13,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE CONTUINUED STOP PLACEMENT ON A LICENSE,False,False,False,True,False
"Riverside Nursing and rehab (Hx IJ, R, Cont Sp, CF, CMP, prior D) 1 13 20.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2020-01-27,2020-01-13,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE CONTUINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,True
"Riverside Nursing and rehab (Hx IJ, R, Cont Sp, CF, CMP, prior D) 1 13 20.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2020-01-27,2020-01-13,full standard health survey and complaint investigation ,,,,,3000.0,,IMPOSITION OF A CIVIL FINE CONTUINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,False
"Riverside Nursing and rehab (Hx IJ, R, Cont Sp, CF, CMP, prior D) 1 13 20.pdf",505358,RIVERSIDE NURSING & REHAB CTR,2020-01-27,2020-01-13,full standard health survey and complaint investigation ,,,,,,,IMPOSITION OF A CIVIL FINE CONTUINUED STOP PLACEMENT ON A LICENSE,False,False,False,False,False
Riverview (Hx E prior D) 10 11 19.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2019-10-25,2019-10-11,full standard health survey and complaint investigation ,,,,,,F,,False,True,False,False,False
Riverview (Hx E prior D) 10 11 19.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2019-10-25,2019-10-11,full standard health survey and complaint investigation ,,,,,,,,False,False,True,False,False
Riverview (Hx E prior D) 10 11 19.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2019-10-25,2019-10-11,full standard health survey and complaint investigation ,,,,,,,,False,False,False,True,True
Riverview (Hx E prior D) 10 11 19.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2019-10-25,2019-10-11,full standard health survey and complaint investigation ,,,,,,,,False,False,False,False,False
"Riverview Care Center (GG, CMP, CF) 8 17.pdf",505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-08-28,2017-08-16,unannounced quality indicator survey (qis) ,,,,,,G,IMPOSITION OF CIVIL FINES,True,False,False,False,False
"Riverview Care Center (GG, CMP, CF) 8 17.pdf",505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-08-28,2017-08-16,unannounced quality indicator survey (qis) ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,True,True
"Riverview Care Center (GG, CMP, CF) 8 17.pdf",505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-08-28,2017-08-16,unannounced quality indicator survey (qis) ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Riverview Care Center (GG, CMP, CF) 8 17.pdf",505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-08-28,2017-08-16,unannounced quality indicator survey (qis) ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
Riverview Care Center (Hx G prior D) 5 17.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-05-05,2017-04-24,complaint investigation ,,,,,,G,,False,True,False,False,False
Riverview Care Center (Hx G prior D) 5 17.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-05-05,2017-04-24,complaint investigation ,388-97-1060,388-97-1060(1),Quality of Care,1000.0,,,,False,False,False,True,False
Riverview Care Center (Hx G prior D) 5 17.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-05-05,2017-04-24,complaint investigation ,,,,,,,,False,False,False,False,True
Riverview Care Center (Hx G prior D) 5 17.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-05-05,2017-04-24,complaint investigation ,,,,,1000.0,,,False,False,False,False,False
Riverview Care Center (Hx G prior D) 5 17.pdf,505291,RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,2017-05-05,2017-04-24,complaint investigation ,,,,,,,,False,False,False,False,False
"Rockwood at Hawthorne (Hx G, CMP, CF, prior D) 8 31 18.pdf",505508,ROCKWOOD AT HAWTHORNE,2018-09-14,2018-08-31,unannounced complaint investigation ,,,,,,G,IMPOSITION OF CIVIL FINES,False,True,False,False,False
"Rockwood at Hawthorne (Hx G, CMP, CF, prior D) 8 31 18.pdf",505508,ROCKWOOD AT HAWTHORNE,2018-09-14,2018-08-31,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,True,True,False
"Rockwood at Hawthorne (Hx G, CMP, CF, prior D) 8 31 18.pdf",505508,ROCKWOOD AT HAWTHORNE,2018-09-14,2018-08-31,unannounced complaint investigation ,388-97-1060,388-97-1060(3)(g),Quality of Care,1000.0,,,IMPOSITION OF CIVIL FINES,False,False,False,False,True
"Rockwood at Hawthorne (Hx G, CMP, CF, prior D) 8 31 18.pdf",505508,ROCKWOOD AT HAWTHORNE,2018-09-14,2018-08-31,unannounced complaint investigation ,,,,,1000.0,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Rockwood at Hawthorne (Hx G, CMP, CF, prior D) 8 31 18.pdf",505508,ROCKWOOD AT HAWTHORNE,2018-09-14,2018-08-31,unannounced complaint investigation ,,,,,,,IMPOSITION OF CIVIL FINES,False,False,False,False,False
"Rockwood at Hawthorne (Hx, D prior F) 6 17.pdf",505508,ROCKWOOD AT HAWTHORNE,2017-06-26,2017-06-13,complaint investigation ,,,,,,D,,False,True,False,False,False
"Rockwood at Hawthorne (Hx, D prior F) 6 17.pdf",505508,ROCKWOOD AT HAWTHORNE,2017-06-26,2017-06-13,complaint investigation ,,,,,,,,False,False,True,True,True
"Rockwood at Hawthorne (Hx, D prior F) 6 17.pdf",505508,ROCKWOOD AT HAWTHORNE,2017-06-26,2017-06-13,complaint investigation ,,,,,,,,False,False,False,False,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO LAN HEALTH & REHAB,2019-02-26,2019-02-13,full standard health survey ,,,,,,G,,False,False,True,False,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO-LAN HEALTHCARE CENTER,2019-02-26,2019-02-13,full standard health survey ,,,,,,G,,False,False,True,False,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO LAN HEALTH & REHAB,2019-02-26,2019-02-13,full standard health survey ,,,,,,,,False,False,False,True,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO-LAN HEALTHCARE CENTER,2019-02-26,2019-02-13,full standard health survey ,,,,,,,,False,False,False,True,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO LAN HEALTH & REHAB,2019-02-26,2019-02-13,full standard health survey ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,,False,False,False,False,True
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO-LAN HEALTHCARE CENTER,2019-02-26,2019-02-13,full standard health survey ,388-97-1060,388-97-1060(3)(b),Quality of Care,1000.0,,,,False,False,False,False,True
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO LAN HEALTH & REHAB,2019-02-26,2019-02-13,full standard health survey ,,,,,1000.0,,,False,False,False,False,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO-LAN HEALTHCARE CENTER,2019-02-26,2019-02-13,full standard health survey ,,,,,1000.0,,,False,False,False,False,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO LAN HEALTH & REHAB,2019-02-26,2019-02-13,full standard health survey ,,,,,,,,False,False,False,False,False
"Roo Lan (G, CMP CF) 2 13 19.pdf",505254,ROO-LAN HEALTHCARE CENTER,2019-02-26,2019-02-13,full standard health survey ,,,,,,,,False,False,False,False,False
