facility_name,facility_id,eventid,inspection_dt,tag,tag_group_num,tag_group_name,tag_old_new,severity_code,severity_desc,complaint,standard
"MANOR CARE OF TACOMA WA, LLC",505289,9OR111,2018-09-28,694,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,9OR111,2018-09-28,806,483.60,Food Services Areas,New,B,No actual harm with potential for minimal harm - Pattern,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,V0QK11,2018-11-16,552,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,V0QK11,2018-11-16,580,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,V0QK11,2018-11-16,657,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,V0QK11,2018-11-16,842,483.70,Administration,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,GQJ911,2019-03-05,580,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,GQJ911,2019-03-05,658,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,GQJ911,2019-03-05,660,483.21,Comprehensive Resident Centered Care Plans,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,552,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,645,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,685,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,688,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,690,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,697,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,698,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,744,483.40,Behavioral Health Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,755,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,757,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,758,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,760,483.45,Pharmacy Services,New,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,761,483.45,Pharmacy Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,812,483.60,Food Services Areas,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,R59111,2019-03-15,880,483.80,Infection Control,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RY711,2019-05-22,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RY712,2019-05-22,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RY711,2019-05-22,686,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RVQ11,2019-11-13,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RVQ11,2019-11-13,657,483.21,Comprehensive Resident Centered Care Plans,New,B,No actual harm with potential for minimal harm - Pattern,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RVQ11,2019-11-13,677,483.24,Quality of Life,New,C,No actual harm with potential for minimal harm - Widespread,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RVQ11,2019-11-13,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RVQ11,2019-11-13,687,483.25,Quality of Care,New,B,No actual harm with potential for minimal harm - Pattern,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,0RVQ11,2019-11-13,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,Z5ZQ11,2019-12-16,689,483.25,Quality of Care,New,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,Z5ZQ11,2019-12-16,732,483.35,Nursing Services,New,C,No actual harm with potential for minimal harm - Widespread,1.0,0.0
"MANOR CARE OF TACOMA WA, LLC",505289,Z5ZQ11,2019-12-16,921,483.90,Physical Environment,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,1.0,0.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,242,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,280,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,285,483.20,Resident Assessment and Plan of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,312,483.24,Quality of Life,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,323,483.25,Quality of Care,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,428,483.45,Pharmacy Services,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,431,483.45,Pharmacy Services,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,JMGH11,2017-11-15,441,483.80,Infection Control,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,578,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,584,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,609,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,610,483.12,"Freedom from Abuse, Neglect, and Exploitation",New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,641,483.20,Resident Assessment and Plan of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,677,483.24,Quality of Life,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,685,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,689,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,692,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,725,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,732,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,759,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,UYVT11,2018-11-02,791,483.55,Dental Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,554,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,578,483.10,Resident Rights,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,656,483.21,Comprehensive Resident Centered Care Plans,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,684,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,686,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,689,483.25,Quality of Care,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,698,483.25,Quality of Care,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,730,483.35,Nursing Services,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,732,483.35,Nursing Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,756,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,757,483.45,Pharmacy Services,New,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
STAFFORD HEALTHCARE AT BELMONT,505290,17PS11,2020-02-14,812,483.60,Food Services Areas,New,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,H0I911,2017-04-24,309,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,1.0,0.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,242,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,253,483.10,Resident Rights,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,280,483.10,Resident Rights,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,309,483.25,Quality of Care,Old,G,Actual harm that is not immediate jeopardy - Isolated,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,312,483.24,Quality of Life,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,323,483.25,Quality of Care,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,333,483.45,Pharmacy Services,Old,D,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Isolated,0.0,1.0
RIVERVIEW LUTHERAN RETIREMENT COMMUNITY OF SPOKANE,505291,4UIQ11,2017-08-16,371,483.60,Food Services Areas,Old,E,No actual harm with potential for more than minimal harm that is not immediate jeopardy - Pattern,0.0,1.0
